kda,most_played_role,winrate,avg_creeps_per_min,avg_gold_per_min,username,rank_lp
5.4/4.8/9.9,Jungler,Wins: 210 (54.8%),6.2,413.78000000000003,Zanzarah#1996,GrandMaster 874 LP
5.8/5.4/6.0,Mid,Wins: 174 (56.6%),8.3,451.56000000000006,15 02 2022#EUW,Challenger 877 LP
5.7/3.7/6.9,Mid,Wins: 157 (57.5%),7.7,426.68,QloTrGeSdV#EUW,Challenger 961 LP
7.7/4.7/6.9,AD Carry,Wins: 219 (55.4%),8.24,484.23999999999995,ANDARIEL#1411,Challenger 879 LP
10.8/6.0/5.2,AD Carry,Wins: 140 (66.4%),7.4,497.52,Decebalus#White,Challenger 979 LP
4.2/5.7/14.8,Support,Wins: 95 (67.4%),1.26,332.71999999999997,Boat Crew 2#David,Challenger 838 LP
4.3/4.3/11.3,Jungler,Wins: 254 (53.4%),4.9799999999999995,384.41999999999996,Discord Diff#EUW,Challenger 713 LP
6.8/5.1/8.5,Jungler,Wins: 158 (53.2%),7.039999999999999,471.4200000000001,Curling Captain#EUW,Master 429 LP
7.3/5.6/7.6,Jungler,Wins: 205 (50.9%),7.219999999999999,453.94000000000005,wefkb#EUW,Master 203 LP
5.6/5.4/8.7,Jungler,Wins: 304 (51.9%),5.860000000000001,421.28000000000003,NXT Hummelu#Hum,GrandMaster 426 LP
6.1/4.4/9.2,Jungler,Wins: 189 (52.9%),6.0600000000000005,417.94000000000005,jg jg jg#333,Master 462 LP
7.4/4.8/5.5,Mid,Wins: 195 (53.3%),8.059999999999999,480.91999999999996,Amarizo#EUW,Master 465 LP
6.2/6.6/7.6,Mid,Wins: 143 (59.6%),7.279999999999999,422.38,sahira#EUW,GrandMaster 612 LP
6.2/5.8/7.8,AD Carry,Wins: 169 (52.3%),7.359999999999999,428.1,zeitnot#7149,Master 367 LP
8.5/5.4/6.8,AD Carry,Wins: 88 (67.7%),8.78,545.8399999999999,시시포스#0000,GrandMaster 528 LP
4.4/5.8/10.8,Support,Wins: 150 (52.8%),0.8800000000000001,296.74,Inflated Support#Jesus,Master 276 LP
3.5/4.8/13.5,Support,Wins: 84 (58.7%),3.5799999999999996,382.03999999999996,Prowlers Kayn#EUW,GrandMaster 526 LP
1.9/4.9/14.4,Support,Wins: 249 (51.4%),1.18,298.0,FakeJanuary1#EUW,Master 347 LP
6.9/5.9/6.6,Mid,Wins: 111 (53.9%),7.06,448.1,Dajosik#EUW,Master 169 LP
7.0/4.8/7.5,Jungler,Wins: 280 (52.3%),6.480000000000001,438.78000000000003,Hollywood Matze#EUW,GrandMaster 510 LP
6.8/5.1/8.5,Jungler,Wins: 158 (53.2%),7.039999999999999,471.4200000000001,Curling Captain#EUW,Master 429 LP
9.6/7.6/6.4,Mid,Wins: 69 (61.1%),6.68,451.16,EGΟ#EGΟ,Challenger 269 LP
3.9/4.3/9.0,Mid,Wins: 180 (52.2%),7.82,418.62,thinKING#galio,Master 252 LP
7.7/6.2/7.7,AD Carry,Wins: 119 (55.9%),7.9799999999999995,477.56000000000006,Shun#2000,Master 424 LP
6.9/4.8/8.0,AD Carry,Wins: 71 (57.7%),7.699999999999998,480.0,ViIIadsen#EUW,Master 287 LP
1.9/5.4/14.3,Support,Wins: 113 (54.1%),1.1199999999999999,295.38,Sorato Anraku#JPN,Master 230 LP
4.4/5.8/10.8,Support,Wins: 150 (52.8%),0.8800000000000001,296.74,Inflated Support#Jesus,Master 276 LP
7.7/4.7/6.9,AD Carry,Wins: 219 (55.4%),8.24,484.23999999999995,ANDARIEL#1411,Challenger 879 LP
6.0/5.1/5.9,Top,Wins: 100 (56.2%),6.619999999999999,497.06000000000006,Sexy Bunnie#B07A,Master 271 LP
6.2/4.5/8.1,Jungler,Wins: 90 (56.6%),4.6,625.9399999999999,ShakkOma#N94,GrandMaster 471 LP
6.4/5.2/9.1,Jungler,Wins: 96 (63.6%),7.220000000000001,440.3,love u dog#DOG,Challenger 808 LP
5.8/4.1/6.7,Mid,Wins: 271 (53.7%),7.82,437.4599999999999,Zwyrøø#soul,Challenger 818 LP
7.1/5.4/6.5,Mid,Wins: 148 (58.3%),7.56,460.9,Kamiloo#EUW,Challenger 1114 LP
10.8/6.0/5.2,AD Carry,Wins: 140 (66.4%),7.4,497.52,Decebalus#White,Challenger 979 LP
5.3/3.8/8.0,AD Carry,Wins: 248 (53.7%),8.14,446.91999999999996,THE GREATEST#xanny,Challenger 853 LP
1.8/4.5/16.1,Support,Wins: 70 (66.7%),2.32,324.06000000000006,support enjoyer#janna,GrandMaster 531 LP
2.0/5.0/13.8,Support,Wins: 233 (51.1%),1.06,285.18,WP Suken#Orca,GrandMaster 493 LP
6.3/5.4/5.1,Top,Wins: 135 (54.4%),7.3,437.4200000000001,latarsito#EUW,Master 271 LP
5.0/5.7/5.2,Top,Wins: 155 (54.0%),6.9799999999999995,414.0,handm#MENA,GrandMaster 447 LP
6.8/5.1/8.5,Jungler,Wins: 158 (53.2%),7.039999999999999,471.4200000000001,Curling Captain#EUW,Master 429 LP
8.0/3.7/7.0,Jungler,Wins: 50 (75.8%),8.02,485.3,脚本编写#EUW9,Master 165 LP
4.8/4.2/7.2,Mid,Wins: 99 (57.2%),6.9,391.8,iRoxxzor#EUW,Master 436 LP
6.8/5.2/5.6,Mid,Wins: 235 (57.9%),6.68,422.94000000000005,铃铛小番茄#777,GrandMaster 548 LP
6.5/5.1/6.1,Mid,Wins: 234 (51.9%),7.5200000000000005,445.02,Lesbian Who Bite#Meow,Master 236 LP
6.5/4.5/7.1,Jungler,Wins: 327 (51.6%),6.2,417.86,MONKMONKMONKMONK#MONK,GrandMaster 501 LP
1.5/3.4/15.8,Support,Wins: 189 (53.1%),2.7,403.03999999999996,Carlo#1212,Master 347 LP
2.3/4.2/13.6,Support,Wins: 147 (53.8%),0.9,292.5200000000001,Stack Collector#EUW,Master 387 LP
6.1/5.9/4.4,Top,Wins: 98 (59.0%),7.640000000000001,459.73999999999995,Relève toi fils#TOMBE,Master 246 LP
5.0/4.9/6.7,Top,Wins: 100 (55.9%),6.840000000000001,443.9599999999999,kiryu#EUW2,Master 233 LP
4.3/4.3/11.3,Jungler,Wins: 254 (53.4%),4.9799999999999995,384.41999999999996,Discord Diff#EUW,Challenger 713 LP
8.2/4.6/9.2,Jungler,Wins: 169 (57.9%),6.359999999999999,456.9599999999999,Koldo#1233,Challenger 998 LP
8.9/4.9/6.9,Jungler,Wins: 115 (59.9%),6.88,465.2,JeanJaqueDeRouen#jjdr,GrandMaster 787 LP
7.1/4.8/7.7,Jungler,Wins: 110 (57.6%),7.659999999999999,426.8,Dragorim#QQQQQ,GrandMaster 502 LP
5.8/4.1/6.7,Mid,Wins: 271 (53.7%),7.82,437.4599999999999,Zwyrøø#soul,Challenger 818 LP
7.3/4.1/6.8,AD Carry,Wins: 205 (54.7%),8.860000000000001,487.91999999999996,3XA#ERA,Challenger 721 LP
2.3/4.5/14.9,Support,Wins: 98 (60.9%),2.44,299.71999999999997,Uvynonr#EUW,GrandMaster 670 LP
2.1/5.5/13.9,Support,Wins: 172 (55.5%),0.9400000000000001,291.73999999999995,SteeelBacK#317,GrandMaster 499 LP
5.0/4.0/7.8,Mid,Wins: 82 (61.4%),6.6,398.41999999999996,Satoru Akefu#777,Master 150 LP
5.2/5.4/4.6,Mid,Wins: 117 (54.9%),7.719999999999999,422.93999999999994,Papadox#EUWU,Master 171 LP
7.5/5.2/7.9,Jungler,Wins: 158 (51.5%),6.859999999999999,439.93999999999994,Rhan#EUW,Master 45 LP
6.8/5.1/8.5,Jungler,Wins: 158 (53.2%),7.039999999999999,471.4200000000001,Curling Captain#EUW,Master 429 LP
1.8/4.6/14.6,Support,Wins: 42 (63.6%),0.9,306.8,origami bird#blue,Master 207 LP
6.0/4.7/6.2,Mid,Wins: 163 (51.6%),7.26,393.5,SkvitYY#CZE,Master 17 LP
6.7/4.9/8.3,AD Carry,Wins: 169 (51.1%),7.18,432.12,Fadèd#EUW,Master 165 LP
8.0/5.5/5.7,AD Carry,Wins: 77 (59.7%),7.18,471.73999999999995,ΑΔΟΛΦΟΣ#1939,Master 335 LP
1.9/4.8/14.2,Support,Wins: 137 (53.7%),1.1400000000000001,293.18,Eskíi#EUW,Master 305 LP
1.8/5.3/13.2,Support,Wins: 113 (50.2%),0.74,268.5,LittUp#BOT,Master 0 LP
5.1/4.4/5.3,Top,Wins: 145 (54.1%),7.4799999999999995,443.93999999999994,Cicciopotetor#EUW,Master 392 LP
8.1/4.8/4.5,Mid,Wins: 211 (53.6%),7.26,400.41999999999996,SupremeG0at#Ionia,Master 406 LP
5.4/4.8/9.9,Jungler,Wins: 210 (54.8%),6.2,413.78000000000003,Zanzarah#1996,GrandMaster 874 LP
7.6/5.0/8.0,Jungler,Wins: 198 (55.0%),6.480000000000001,442.53999999999996,AUXXENCE CHALLXD#0000,Challenger 751 LP
5.3/5.1/8.0,Mid,Wins: 362 (50.7%),6.1000000000000005,397.9599999999999,Poro with Cookie#EUW,Challenger 507 LP
5.8/4.1/6.7,Mid,Wins: 271 (53.7%),7.82,437.4599999999999,Zwyrøø#soul,Challenger 818 LP
6.9/5.4/7.2,AD Carry,Wins: 188 (55.6%),7.5,492.5,Bench Queen#EUW,Challenger 765 LP
8.8/5.5/6.8,AD Carry,Wins: 116 (56.9%),8.08,474.68,light comes on#EUW,GrandMaster 535 LP
6.2/4.5/8.1,Jungler,Wins: 90 (56.6%),4.6,625.9399999999999,ShakkOma#N94,GrandMaster 471 LP
4.1/6.5/10.6,Support,Wins: 157 (54.7%),4.64,543.44,ridjy#0000,Master 297 LP
2.6/5.2/13.3,Support,Wins: 229 (51.6%),2.3600000000000003,313.68,Mxe#2122,GrandMaster 568 LP
4.5/5.2/7.3,Top,Wins: 183 (51.1%),6.539999999999999,401.73999999999995,Kings will be GM#EUW,Master 197 LP
7.7/5.0/6.5,Jungler,Wins: 256 (52.7%),7.12,440.16,BLQT#EUW,Master 318 LP
6.8/5.1/8.5,Jungler,Wins: 158 (53.2%),7.039999999999999,471.4200000000001,Curling Captain#EUW,Master 429 LP
7.0/5.7/8.0,Mid,Wins: 81 (58.7%),6.76,432.56000000000006,HOMME SANS AME#EUW,Master 274 LP
5.4/5.0/8.9,Mid,Wins: 192 (51.1%),6.9,396.7,Elgrus#Noxus,Master 167 LP
8.2/7.2/7.6,AD Carry,Wins: 81 (55.5%),7.24,467.58000000000004,Wyziax#000,Master 112 LP
3.5/3.6/12.4,Support,Wins: 126 (57.8%),2.3,556.4200000000001,Yanis Benj#EUW,Master 518 LP
4.6/6.0/12.1,Support,Wins: 195 (52.6%),2.2199999999999998,339.88,Sencer1#EUW,Master 128 LP
6.6/4.7/8.2,AD Carry,Wins: 99 (56.3%),7.58,499.64,Mindrago#costy,Master 409 LP
9.1/5.7/4.9,Top,Wins: 4 (57.1%),6.34,441.56000000000006,fredPls#lolo,Diamond III 34 LP
7.4/6.8/5.1,Top,Wins: 15 (55.6%),7.45,436.85,AirijkoTTV#HYPER,Diamond II 32 LP
7.5/6.0/6.6,Jungler,Wins: 185 (49.6%),6.6,432.9,望春風#0124,Diamond III 43 LP
8.5/6.4/8.5,Jungler,Wins: 15 (48.4%),5.779999999999999,373.56000000000006,renx#300,Diamond IV 88 LP
6.4/4.7/6.4,Mid,Wins: 252 (50.7%),7.0,424.98,simba351#NA1,Diamond III 58 LP
5.6/4.7/8.6,Mid,Wins: 95 (54.6%),6.68,399.56000000000006,FUKURØ#ƒaΡ,Diamond II 86 LP
7.5/5.6/7.2,AD Carry,Wins: 160 (52.1%),7.720000000000001,477.12,050214#NA1,Diamond III 60 LP
6.7/6.0/6.8,AD Carry,Wins: 171 (52.5%),6.92,421.28000000000003,shadowthehedghog#mami,Diamond II 91 LP
4.6/5.2/5.7,Top,Wins: 201 (48.4%),6.619999999999999,391.0,MySaber#ttv,Diamond I 67 LP
2.4/4.3/14.4,Support,Wins: 22 (57.9%),0.78,292.49999999999994,Forsenxd#NA7,Diamond II 30 LP
6.9/6.1/6.4,Top,Wins: 135 (53.8%),7.219999999999999,450.16,Hyperton#goat,GrandMaster 478 LP
4.7/5.5/6.4,Top,Wins: 133 (48.0%),6.5600000000000005,402.06000000000006,Dashzero#Tok1,Master 26 LP
8.8/4.5/6.5,Jungler,Wins: 188 (55.8%),7.12,460.06000000000006,Sheiden#0001,Challenger 1018 LP
6.5/4.7/8.0,Jungler,Wins: 269 (53.5%),7.9,472.2,Jim Newman#NA2,Challenger 524 LP
6.4/5.0/5.8,Mid,Wins: 32 (57.1%),8.233333333333334,478.3666666666666,Sinner#Nahz,Master 64 LP
7.4/4.0/7.0,Mid,Wins: 127 (58.3%),7.380000000000001,471.0,心痛无医#26319,Challenger 581 LP
6.0/5.1/7.1,Mid,Wins: 94 (58.4%),7.5,425.14,Matthew Shabo#Oreo,GrandMaster 329 LP
7.2/5.1/7.2,AD Carry,Wins: 158 (57.0%),8.34,476.2,Levitate#1v9,Challenger 850 LP
1.2/3.8/15.6,Support,Wins: 56 (62.2%),0.7799999999999999,307.38,virgin princess#meow,Master 74 LP
3.3/3.3/11.9,Support,Wins: 198 (55.2%),3.9,368.96000000000004,桃汁泡泡#eri,Challenger 704 LP
4.4/4.6/4.5,Top,Wins: 242 (53.3%),7.9,432.98,Sasaki Kojiro#Blue,GrandMaster 711 LP
5.7/6.7/4.9,Top,Wins: 136 (53.8%),7.480000000000001,440.87999999999994,Zoller#AKA,Master 74 LP
7.7/5.0/6.5,Jungler,Wins: 256 (52.7%),7.12,440.16,BLQT#EUW,Master 318 LP
6.8/5.1/8.5,Jungler,Wins: 158 (53.2%),7.039999999999999,471.4200000000001,Curling Captain#EUW,Master 429 LP
6.2/5.4/8.4,Mid,Wins: 119 (51.5%),5.72,428.21999999999997,Spotiex#EUW,Master 126 LP
7.0/5.2/8.5,Mid,Wins: 76 (63.8%),6.56,470.86,lethal love dose#123,Master 88 LP
7.4/5.9/7.0,Jungler,Wins: 67 (58.3%),6.4799999999999995,441.4,Fatherless#8342,Master 82 LP
8.0/5.2/6.2,Mid,Wins: 68 (56.7%),7.9,481.14000000000004,anomaly#0124,Master 234 LP
4.6/6.0/12.1,Support,Wins: 195 (52.6%),2.2199999999999998,339.88,Sencer1#EUW,Master 128 LP
2.0/2.8/14.5,Support,Wins: 157 (55.1%),0.9800000000000001,303.34000000000003,Miss You#EUW,Master 460 LP
6.1/4.8/7.9,Jungler,Wins: 186 (54.2%),7.279999999999999,438.91999999999996,Techoteco#EUW,GrandMaster 739 LP
5.0/4.4/6.0,Top,Wins: 158 (56.8%),7.5200000000000005,417.56000000000006,its time#00000,Challenger 811 LP
7.0/6.1/8.7,Jungler,Wins: 238 (55.0%),6.6,434.36,Zwickl#VAMOS,Challenger 762 LP
7.8/4.0/10.1,Jungler,Wins: 78 (68.4%),6.74,457.06000000000006,Bigby WoIf#EUW,GrandMaster 743 LP
5.8/4.1/6.7,Mid,Wins: 271 (53.7%),7.82,437.4599999999999,Zwyrøø#soul,Challenger 818 LP
9.0/5.8/6.6,Jungler,Wins: 90 (55.6%),7.1800000000000015,463.62,Kaos Disciple#aga,Master 266 LP
6.7/5.2/9.3,AD Carry,Wins: 184 (55.6%),7.980000000000001,463.53999999999996,VRY#1010,Challenger 857 LP
5.7/4.1/7.8,Mid,Wins: 154 (60.2%),8.219999999999999,464.9,ThePowerOfEvil#EUW,Challenger 1307 LP
4.2/5.7/14.8,Support,Wins: 95 (67.4%),1.26,332.71999999999997,Boat Crew 2#David,Challenger 838 LP
7.7/5.4/8.6,AD Carry,Wins: 101 (64.7%),6.7,467.34000000000003,hahahahah#6206,Challenger 956 LP
5.6/7.0/8.0,AD Carry,Wins: 60 (49.6%),5.24,496.96000000000004,BbbennyNdTheJets#EJohn,Diamond II 18 LP
9.1/5.7/4.9,Top,Wins: 4 (57.1%),6.34,441.56000000000006,fredPls#lolo,Diamond III 34 LP
6.1/5.1/7.2,Top,Wins: 47 (57.3%),6.4799999999999995,453.62000000000006,Ross#0001,Diamond III 47 LP
8.2/7.3/5.9,Mid,Wins: 25 (49.0%),6.08,630.9,Nolan RveKimicz#NA1,Diamond III 91 LP
5.5/6.4/4.6,Top,Wins: 42 (46.2%),7.38,402.6,Astosia#NA1,Diamond IV 16 LP
5.1/6.8/5.9,Top,Wins: 41 (44.1%),6.26,411.7,Thang1#NA1,Master 4 LP
6.3/6.2/7.1,AD Carry,Wins: 121 (52.6%),8.08,461.19999999999993,patsu#MrPat,Diamond III 80 LP
5.9/5.0/7.2,AD Carry,Wins: 180 (50.9%),7.5200000000000005,428.8,Red#NA39,Diamond III 92 LP
3.1/4.4/11.3,Support,Wins: 36 (45.6%),2.16,341.36,play4fundss#777,Diamond III 60 LP
2.4/4.3/14.4,Support,Wins: 22 (57.9%),0.78,292.49999999999994,Forsenxd#NA7,Diamond II 30 LP
5.8/6.7/6.4,Top,Wins: 197 (55.8%),7.220000000000001,483.0,Vulcan293KW#DWG,Master 338 LP
5.2/4.0/5.1,Top,Wins: 196 (52.5%),6.700000000000001,406.48,DEMIGOD FIGHTER#arvo,Master 322 LP
7.1/5.0/8.0,Jungler,Wins: 76 (63.3%),7.419999999999999,458.88,LilTeemo69#HAHA,GrandMaster 539 LP
6.1/4.8/7.9,Jungler,Wins: 186 (54.2%),7.279999999999999,438.91999999999996,Techoteco#EUW,GrandMaster 739 LP
5.8/4.1/6.7,Mid,Wins: 271 (53.7%),7.82,437.4599999999999,Zwyrøø#soul,Challenger 818 LP
5.8/5.3/5.0,Mid,Wins: 115 (53.0%),7.6,443.4,Eliven#EUW,Master 303 LP
6.7/5.2/9.3,AD Carry,Wins: 184 (55.6%),7.980000000000001,463.53999999999996,VRY#1010,Challenger 857 LP
5.7/4.1/7.8,Mid,Wins: 154 (60.2%),8.219999999999999,464.9,ThePowerOfEvil#EUW,Challenger 1307 LP
4.2/5.7/14.8,Support,Wins: 95 (67.4%),1.26,332.71999999999997,Boat Crew 2#David,Challenger 838 LP
7.7/5.4/8.6,AD Carry,Wins: 101 (64.7%),6.7,467.34000000000003,hahahahah#6206,Challenger 956 LP
4.7/6.3/5.8,Top,Wins: 247 (47.9%),6.919999999999999,410.62,Apex#1177,Diamond III 27 LP
9.1/5.7/4.9,Top,Wins: 4 (57.1%),6.34,441.56000000000006,fredPls#lolo,Diamond III 34 LP
8.0/6.9/9.0,Jungler,Wins: 42 (60.9%),5.9399999999999995,398.58000000000004,DazzlingKitty#NA1,Diamond III 85 LP
9.2/5.7/7.4,Jungler,Wins: 43 (55.8%),7.2,493.08000000000004,ccdog#NA1,Diamond I 12 LP
5.4/4.6/8.1,Jungler,Wins: 42 (51.2%),6.639999999999999,414.48,把把吵架把把15#15ff,Diamond III 82 LP
4.9/6.4/6.6,Top,Wins: 117 (48.1%),6.619999999999999,417.82,Ilikehamb#NA1,Diamond III 42 LP
6.6/5.3/7.4,AD Carry,Wins: 189 (53.4%),7.2,425.38,Vibranium Nut#NA1,Diamond IV 99 LP
5.2/5.6/8.3,AD Carry,Wins: 169 (48.5%),6.0200000000000005,404.5,Judge Odin OP#BOMB,Diamond II 94 LP
4.9/6.5/10.0,Support,Wins: 68 (46.9%),2.48,365.02,NTR Marcy#spood,Diamond III 51 LP
1.7/4.7/13.1,Support,Wins: 28 (52.9%),1.06,296.58000000000004,Support Kıng#NA1,Diamond III 9 LP
7.6/3.7/5.4,Top,Wins: 81 (73.0%),8.0,472.62,support come top#NA2,Challenger 1104 LP
3.8/5.0/8.7,Top,Wins: 131 (56.0%),3.7499999999999996,296.90000000000003,Paklaiton#NA1,Challenger 640 LP
6.6/4.2/8.4,Jungler,Wins: 143 (58.1%),6.82,461.62,chocolate rain#LFG,Challenger 811 LP
8.8/4.5/6.5,Jungler,Wins: 188 (55.8%),7.12,460.06000000000006,Sheiden#0001,Challenger 1018 LP
5.9/4.3/6.3,Mid,Wins: 219 (51.9%),8.06,449.98,Ahj#YONE,Challenger 639 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
6.3/5.2/8.1,AD Carry,Wins: 97 (64.7%),8.419999999999998,470.98,SirZepre#NA1,Challenger 948 LP
7.5/6.0/7.5,AD Carry,Wins: 143 (57.2%),7.5,470.0799999999999,Seishiro Nagi#2002,Challenger 405 LP
3.0/5.3/13.4,Support,Wins: 145 (60.4%),1.2,310.9,TL Honda CoreJJ#1123,Challenger 1210 LP
2.1/4.9/13.5,Support,Wins: 117 (57.1%),1.06,298.0,Rokosoy#NA1,Challenger 702 LP
5.6/4.5/5.6,Top,Wins: 98 (62.4%),7.659999999999999,447.94000000000005,Fudgecakey#5811,Challenger 932 LP
6.1/4.6/5.8,Mid,Wins: 132 (55.9%),7.9,451.3,Minato Aqua#Ninja,Challenger 633 LP
4.0/2.8/12.0,Jungler,Wins: 118 (60.5%),6.066666666666666,400.09999999999997,xin tong wu yi#NA1,GrandMaster 444 LP
7.3/4.7/7.1,AD Carry,Wins: 91 (57.6%),7.540000000000001,486.18,Tiffichu#0793,GrandMaster 342 LP
6.2/4.6/6.6,Mid,Wins: 189 (54.7%),7.9,458.2,Pobelter#NA1,Challenger 925 LP
5.6/5.3/5.8,Mid,Wins: 94 (63.5%),8.02,472.71999999999997,one last dance#nahz,Challenger 753 LP
3.6/5.5/13.4,Support,Wins: 74 (58.3%),2.26,340.88,YoojungHukiriLee#NA1,GrandMaster 289 LP
7.1/4.7/6.9,AD Carry,Wins: 243 (50.2%),7.4799999999999995,446.52,Humphreys#NA1,Master 161 LP
3.0/6.2/12.5,Support,Wins: 109 (54.2%),0.9,334.36,Frosthook#NA1,GrandMaster 314 LP
2.3/4.7/13.9,Support,Wins: 226 (54.9%),1.06,287.71999999999997,Isles#000,Challenger 1214 LP
9.1/5.7/4.9,Top,Wins: 4 (57.1%),6.34,441.56000000000006,fredPls#lolo,Diamond III 34 LP
5.9/6.5/5.0,Top,Wins: 28 (46.7%),7.1,444.17999999999995,pvper#999,Diamond III 41 LP
7.9/4.7/8.4,Jungler,Wins: 77 (57.0%),5.9399999999999995,434.7,IVIyth#7777,Diamond II 50 LP
5.9/5.3/9.6,Jungler,Wins: 239 (48.6%),6.220000000000001,415.3,Elipthicc#NA2,Diamond III 99 LP
3.9/4.5/8.8,Mid,Wins: 57 (50.0%),5.739999999999999,384.18,Aqua713#8528,Diamond III 26 LP
7.3/5.0/7.5,Mid,Wins: 11 (84.6%),6.88,454.53999999999996,fang#5938,Diamond III 44 LP
7.1/6.5/8.3,AD Carry,Wins: 194 (54.2%),6.6,495.41999999999996,frostlul#lul,Diamond II 84 LP
6.4/5.0/7.1,AD Carry,Wins: 275 (51.1%),5.72,389.4,balancesheet#NA2,Diamond III 99 LP
2.4/5.5/14.5,Support,Wins: 65 (47.8%),1.04,298.65999999999997,月京舞梨#SONA,Diamond II 40 LP
4.9/6.5/10.0,Support,Wins: 68 (46.9%),2.48,365.02,NTR Marcy#spood,Diamond III 51 LP
6.6/3.9/5.7,Top,Wins: 40 (72.7%),8.34,490.23999999999995,ULTRAMARATHON#NA1,GrandMaster 448 LP
6.5/5.7/5.3,Top,Wins: 83 (58.9%),7.76,479.1,Phymini#GOAT,GrandMaster 479 LP
8.8/4.5/6.5,Jungler,Wins: 188 (55.8%),7.12,460.06000000000006,Sheiden#0001,Challenger 1018 LP
5.3/5.2/9.0,Mid,Wins: 143 (56.3%),6.5,443.52,AlphaWolffy#NA1,Challenger 719 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
6.2/4.6/6.6,Mid,Wins: 189 (54.7%),7.9,458.2,Pobelter#NA1,Challenger 925 LP
7.0/6.0/7.3,AD Carry,Wins: 148 (51.9%),7.82,472.2,Runaway#Boom,GrandMaster 271 LP
6.3/5.2/8.1,AD Carry,Wins: 97 (64.7%),8.419999999999998,470.98,SirZepre#NA1,Challenger 948 LP
4.1/5.1/11.0,Support,Wins: 126 (55.0%),0.9800000000000001,314.44,Zawale#nice,Challenger 536 LP
3.0/6.2/12.5,Support,Wins: 109 (54.2%),0.9,334.36,Frosthook#NA1,GrandMaster 314 LP
4.6/7.1/8.6,Top,Wins: 117 (46.8%),4.4799999999999995,379.76,Phantm#FNC,Diamond III 71 LP
9.1/5.7/4.9,Top,Wins: 4 (57.1%),6.34,441.56000000000006,fredPls#lolo,Diamond III 34 LP
5.8/5.3/8.5,Top,Wins: 48 (49.0%),6.640000000000001,423.43999999999994,lazeSAM#NA1,Diamond III 4 LP
9.9/4.3/6.3,Jungler,Wins: 38 (55.1%),7.5200000000000005,468.85999999999996,Virtue#137,Diamond III 71 LP
6.4/4.7/6.4,Mid,Wins: 252 (50.7%),7.0,424.98,simba351#NA1,Diamond II 58 LP
5.4/5.4/7.6,Mid,Wins: 243 (51.1%),5.68,375.86,ShleepyHead#NA1,Diamond III 93 LP
4.8/6.4/11.1,Support,Wins: 70 (48.3%),4.08,402.12,Yunision#NA1,Diamond III 98 LP
4.8/4.4/5.6,Top,Wins: 89 (49.4%),7.159999999999999,429.78000000000003,Maniac9#NA1,Diamond III 63 LP
4.5/7.1/12.6,Support,Wins: 22 (56.4%),1.95,317.0,Peanut Blaster#Rocks,Diamond III 76 LP
5.4/5.4/11.3,Support,Wins: 90 (54.9%),3.5800000000000005,361.03999999999996,Eureka#eu7,Diamond III 15 LP
3.3/3.8/4.4,Top,Wins: 23 (51.1%),5.38,582.4,horraca#NA1,Diamond III 46 LP
4.6/3.4/6.5,Top,Wins: 11 (61.1%),4.92,435.78000000000003,Aaron#OKAY,Diamond III 37 LP
4.6/5.1/9.6,Jungler,Wins: 133 (51.4%),4.7,402.47999999999996,hoyoKu#Shima,Diamond II 52 LP
7.0/4.8/7.9,Jungler,Wins: 98 (52.4%),6.9,452.67999999999995,Radiohead#kr719,Diamond I 67 LP
9.1/5.7/4.9,Top,Wins: 4 (57.1%),6.34,441.56000000000006,fredPls#lolo,Diamond III 34 LP
4.8/3.1/7.7,Mid,Wins: 11 (61.1%),6.82,452.75999999999993,bok choi#halal,Diamond IV 22 LP
7.3/5.5/7.3,AD Carry,Wins: 111 (53.1%),7.659999999999999,478.06000000000006,Jaw#111,Diamond II 58 LP
5.9/5.0/6.7,AD Carry,Wins: 60 (50.4%),7.0200000000000005,466.88,sheinworker0#2003,Diamond II 13 LP
2.3/5.9/14.9,Support,Wins: 46 (55.4%),4.62,439.32,KEY TauPiPhi#meow,Diamond II 90 LP
4.2/5.0/10.7,Mid,Wins: 111 (48.1%),3.0599999999999996,352.88,kimmy#0001,Diamond II 8 LP
6.5/5.7/5.3,Top,Wins: 83 (58.9%),7.76,479.1,Phymini#GOAT,GrandMaster 479 LP
6.6/3.9/5.7,Top,Wins: 40 (72.7%),8.34,490.23999999999995,ULTRAMARATHON#NA1,GrandMaster 448 LP
7.3/4.7/7.1,AD Carry,Wins: 91 (57.6%),7.540000000000001,486.18,Tiffichu#0793,GrandMaster 342 LP
8.8/4.5/6.5,Jungler,Wins: 188 (55.8%),7.12,460.06000000000006,Sheiden#0001,Challenger 1018 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
6.4/3.2/6.8,Mid,Wins: 74 (71.8%),8.239999999999998,459.2,thumb gaming#aiden,Challenger 699 LP
6.3/5.2/8.1,AD Carry,Wins: 97 (64.7%),8.419999999999998,470.98,SirZepre#NA1,Challenger 948 LP
7.7/5.6/6.3,AD Carry,Wins: 127 (56.4%),8.979999999999999,507.84000000000003,Shogo#Shog,Challenger 540 LP
4.8/5.1/7.4,AD Carry,Wins: 83 (55.3%),8.079999999999998,438.86,윈터민정#0704,Master 178 LP
